timestamp,src_ip,dst_ip,proto,length,ttl,src_port,dst_port,flags,tcp_window,attack_type,window_idx
1779557772.070732,192.168.1.39,192.168.1.100,6,124,70,52815,80,SA,55397.0,,43
1779557772.094982,192.168.1.16,192.168.1.100,17,133,127,37148,3306,,,,44
1779557772.140552,192.168.1.51,192.168.1.100,17,89,108,58175,80,,,,44
1779557772.157406,192.168.1.25,192.168.1.100,6,706,109,55136,80,FA,46455.0,,44
1779557772.176637,192.168.1.23,192.168.1.100,17,475,125,35539,8080,,,,44
1779557772.255725,192.168.1.37,192.168.1.100,6,423,67,56252,53,FA,30732.0,,44
1779557772.318971,192.168.1.4,192.168.1.100,6,76,108,51847,443,A,17677.0,,44
1779557772.492266,192.168.1.13,192.168.1.100,6,322,120,42773,80,S,25126.0,,44
1779557772.572795,192.168.1.25,192.168.1.100,17,349,85,43066,80,,,,44
1779557772.578506,192.168.1.39,192.168.1.100,6,156,122,45503,8443,PA,37279.0,,44
1779557772.595077,192.168.1.5,192.168.1.100,6,352,96,30983,443,PA,13242.0,,44
1779557772.620582,192.168.1.20,192.168.1.100,6,301,116,39300,3306,A,10496.0,,44
1779557772.629255,192.168.1.31,192.168.1.100,6,360,101,42115,3306,A,42628.0,,44
1779557772.740666,192.168.1.4,192.168.1.100,6,356,65,56748,53,FA,50856.0,,44
1779557772.774436,192.168.1.49,192.168.1.100,6,729,86,50628,8443,A,53454.0,,44
1779557772.80419,192.168.1.22,192.168.1.100,6,440,110,53399,53,A,59815.0,,44
1779557772.818435,192.168.1.4,192.168.1.100,6,536,117,50006,53,A,26462.0,,44
1779557772.893538,192.168.1.42,192.168.1.100,6,421,70,51948,8443,A,65000.0,,44
1779557773.019988,192.168.1.4,192.168.1.100,6,653,79,52697,53,PA,36370.0,,44
1779557773.039506,192.168.1.14,192.168.1.100,6,489,100,32461,53,FA,57132.0,,44
1779557773.050163,192.168.1.44,192.168.1.100,6,336,97,58120,443,S,33425.0,,44
1779557773.056588,192.168.1.33,192.168.1.100,6,381,65,57197,8080,A,55218.0,,44
1779557773.075964,192.168.1.35,192.168.1.100,17,188,123,40882,22,,,,44
1779557773.195521,192.168.1.41,192.168.1.100,6,315,127,32133,3306,A,27677.0,,44
1779557773.217822,192.168.1.24,192.168.1.100,6,177,92,38931,8443,SA,30872.0,,44
1779557773.280578,192.168.1.32,192.168.1.100,6,548,78,46640,8443,A,30876.0,,44
1779557773.296127,192.168.1.14,192.168.1.100,6,40,109,30589,8080,PA,64287.0,,44
1779557773.375666,192.168.1.7,192.168.1.100,6,180,68,59995,3306,A,22215.0,,44
1779557773.381333,192.168.1.11,192.168.1.100,6,734,66,55384,3306,SA,36633.0,,44
1779557773.396103,192.168.1.45,192.168.1.100,6,622,84,54102,443,A,49395.0,,44
1779557773.399172,192.168.1.44,192.168.1.100,6,328,88,31412,443,FA,29690.0,,44
1779557773.420316,192.168.1.46,192.168.1.100,17,281,73,44203,8080,,,,44
1779557773.490277,192.168.1.23,192.168.1.100,6,78,85,39730,22,S,34440.0,,44
1779557773.586629,192.168.1.49,192.168.1.100,6,400,67,37385,53,A,30317.0,,44
1779557773.588639,192.168.1.40,192.168.1.100,6,670,92,54885,8080,SA,14188.0,,44
1779557773.62172,192.168.1.2,192.168.1.100,6,422,122,53478,8443,A,28656.0,,44
1779557773.629852,192.168.1.34,192.168.1.100,6,582,66,32159,80,PA,49596.0,,44
1779557773.656615,192.168.1.9,192.168.1.100,6,614,71,36079,53,PA,48940.0,,44
1779557773.662015,192.168.1.29,192.168.1.100,17,347,102,31821,22,,,,44
1779557773.683137,192.168.1.50,192.168.1.100,6,132,112,53598,8443,A,18031.0,,44
1779557773.73255,192.168.1.50,192.168.1.100,6,40,117,49110,22,SA,27572.0,,44
1779557773.915641,192.168.1.28,192.168.1.100,6,210,77,39143,8080,S,35966.0,,44
1779557773.979399,192.168.1.44,192.168.1.100,17,247,127,30998,443,,,,44
1779557774.027408,192.168.1.20,192.168.1.100,17,538,92,46870,443,,,,44
1779557774.027514,192.168.1.18,192.168.1.100,6,670,93,53409,3306,SA,9642.0,,44
1779557774.037163,192.168.1.31,192.168.1.100,17,901,93,38485,3306,,,,44
1779557774.062234,192.168.1.32,192.168.1.100,6,601,80,44300,8080,SA,60846.0,,44
1779557774.064471,192.168.1.40,192.168.1.100,6,336,108,35737,22,FA,18517.0,,44
1779557774.131252,192.168.1.11,192.168.1.100,6,350,74,54718,443,FA,43381.0,,45
1779557774.144303,192.168.1.22,192.168.1.100,6,245,96,48437,80,PA,19089.0,,45
1779557774.15512,192.168.1.20,192.168.1.100,17,387,117,49209,22,,,,45
1779557774.200354,192.168.1.5,192.168.1.100,6,302,100,47228,8443,A,59633.0,,45
1779557774.207461,192.168.1.38,192.168.1.100,6,314,64,41909,53,PA,38570.0,,45
1779557774.264845,192.168.1.26,192.168.1.100,6,255,126,32462,443,SA,23260.0,,45
1779557774.272827,192.168.1.38,192.168.1.100,6,283,66,35283,443,S,62473.0,,45
1779557774.333524,192.168.1.26,192.168.1.100,17,460,87,40855,8443,,,,45
1779557774.404124,192.168.1.23,192.168.1.100,6,578,70,40201,53,PA,9817.0,,45
1779557774.494148,192.168.1.27,192.168.1.100,6,197,109,45151,8080,A,50738.0,,45
1779557774.606683,192.168.1.24,192.168.1.100,17,43,123,36087,8443,,,,45
1779557774.650269,192.168.1.2,192.168.1.100,6,257,65,58349,3306,A,16321.0,,45
1779557774.706157,192.168.1.13,192.168.1.100,1,447,124,40399,443,,,,45
1779557774.781751,192.168.1.15,192.168.1.100,6,40,73,38345,443,A,24008.0,,45
1779557774.816401,192.168.1.37,192.168.1.100,17,552,80,34744,443,,,,45
1779557774.82005,192.168.1.29,192.168.1.100,17,302,83,41927,22,,,,45
1779557774.855475,192.168.1.18,192.168.1.100,6,42,104,46077,8443,FA,22279.0,,45
1779557774.937152,192.168.1.10,192.168.1.100,6,275,113,49089,8080,A,36638.0,,45
1779557774.960065,192.168.1.18,192.168.1.100,6,293,126,43045,53,A,60918.0,,45
1779557774.966288,192.168.1.6,192.168.1.100,6,242,124,34860,53,PA,24900.0,,45
1779557774.969825,192.168.1.30,192.168.1.100,6,707,79,35534,3306,SA,30159.0,,45
1779557775.009217,192.168.1.20,192.168.1.100,6,272,107,52690,3306,PA,51329.0,,45
1779557775.114182,192.168.1.39,192.168.1.100,6,334,87,43729,443,SA,54010.0,,45
1779557775.149298,192.168.1.12,192.168.1.100,6,741,92,56106,80,A,59691.0,,45
1779557775.229224,192.168.1.16,192.168.1.100,17,658,70,39067,22,,,,45
1779557775.355942,192.168.1.19,192.168.1.100,6,749,89,52469,443,A,16563.0,,45
1779557775.454534,192.168.1.25,192.168.1.100,6,611,91,54490,443,S,25385.0,,45
1779557775.461096,192.168.1.35,192.168.1.100,6,76,122,30445,8080,PA,51269.0,,45
1779557775.506897,192.168.1.47,192.168.1.100,6,290,102,31336,3306,FA,62210.0,,45
1779557775.532133,192.168.1.47,192.168.1.100,6,668,77,45465,443,A,33535.0,,45
1779557775.568214,192.168.1.42,192.168.1.100,6,461,114,43275,8443,SA,52836.0,,45
1779557775.71489,192.168.1.34,192.168.1.100,6,458,111,53175,443,PA,25879.0,,45
1779557775.750676,192.168.1.6,192.168.1.100,1,269,91,36638,22,,,,45
1779557775.781248,192.168.1.28,192.168.1.100,6,303,79,57740,443,A,17692.0,,45
1779557775.800477,192.168.1.35,192.168.1.100,6,302,120,30991,53,PA,10953.0,,45
1779557775.802645,192.168.1.5,192.168.1.100,6,387,101,46763,3306,S,52557.0,,45
1779557775.803545,192.168.1.47,192.168.1.100,6,189,67,52058,3306,A,27032.0,,45
1779557775.882977,192.168.1.37,192.168.1.100,6,421,121,48808,443,S,49802.0,,45
1779557775.954705,192.168.1.24,192.168.1.100,6,208,79,37841,8080,S,11960.0,,45
1779557776.08,192.168.1.16,192.168.1.100,6,550,108,55953,53,A,21427.0,,45
1779557776.111785,192.168.1.29,192.168.1.100,6,225,68,42472,443,A,35298.0,,46
1779557776.158022,192.168.1.4,192.168.1.100,6,756,95,58976,22,PA,28553.0,,46
1779557776.164046,192.168.1.15,192.168.1.100,6,556,87,51177,80,A,33197.0,,46
1779557776.188428,192.168.1.20,192.168.1.100,6,590,115,36772,80,SA,35660.0,,46
1779557776.236316,192.168.1.25,192.168.1.100,6,640,83,32744,8443,PA,64261.0,,46
1779557776.410109,192.168.1.23,192.168.1.100,1,580,106,48195,80,,,,46
1779557776.433899,192.168.1.26,192.168.1.100,6,333,69,33926,22,SA,59551.0,,46
1779557776.455673,192.168.1.32,192.168.1.100,17,647,83,40109,80,,,,46
1779557776.4726,192.168.1.26,192.168.1.100,17,383,70,37810,22,,,,46
1779557776.477443,192.168.1.24,192.168.1.100,17,420,73,34625,80,,,,46
1779557776.504002,192.168.1.19,192.168.1.100,17,284,82,33382,8443,,,,46
1779557776.505041,192.168.1.25,192.168.1.100,6,838,71,59224,80,PA,41476.0,,46
1779557776.519945,192.168.1.20,192.168.1.100,17,59,88,46554,8080,,,,46
1779557776.558206,192.168.1.16,192.168.1.100,6,40,90,56192,22,A,30405.0,,46
1779557776.581304,192.168.1.48,192.168.1.100,6,595,69,39244,443,A,16656.0,,46
1779557776.587593,192.168.1.33,192.168.1.100,6,388,116,56475,3306,FA,49051.0,,46
1779557776.602612,192.168.1.32,192.168.1.100,6,363,98,47176,443,A,41271.0,,46
1779557776.60723,192.168.1.23,192.168.1.100,6,525,80,34744,22,PA,30027.0,,46
1779557776.635731,192.168.1.24,192.168.1.100,6,109,115,41485,443,A,53850.0,,46
1779557776.643306,192.168.1.33,192.168.1.100,6,251,115,44026,3306,FA,29056.0,,46
1779557776.719644,192.168.1.32,192.168.1.100,6,187,73,55418,53,PA,13722.0,,46
1779557776.783973,192.168.1.9,192.168.1.100,6,668,98,31914,443,PA,58859.0,,46
1779557776.845015,192.168.1.31,192.168.1.100,1,444,113,59140,443,,,,46
1779557776.877695,192.168.1.32,192.168.1.100,6,659,95,40608,8443,S,58327.0,,46
1779557776.937033,192.168.1.21,192.168.1.100,1,455,106,41656,8080,,,,46
1779557777.017782,192.168.1.10,192.168.1.100,6,593,107,32888,53,S,25833.0,,46
1779557777.097239,192.168.1.4,192.168.1.100,6,375,64,55409,443,FA,33588.0,,46
1779557777.103873,192.168.1.50,192.168.1.100,6,160,87,37704,8080,S,20876.0,,46
1779557777.191508,192.168.1.17,192.168.1.100,6,503,110,45251,443,PA,36219.0,,46
1779557777.219548,192.168.1.41,192.168.1.100,6,476,89,43840,80,A,59889.0,,46
1779557777.285414,192.168.1.2,192.168.1.100,17,636,94,35854,22,,,,46
1779557777.312624,192.168.1.32,192.168.1.100,6,427,118,45370,8443,S,52787.0,,46
1779557777.365327,192.168.1.32,192.168.1.100,6,536,97,54249,53,FA,33976.0,,46
1779557777.375968,192.168.1.51,192.168.1.100,17,1015,118,31655,8080,,,,46
1779557777.451248,192.168.1.29,192.168.1.100,17,242,102,52560,443,,,,46
1779557777.456001,192.168.1.19,192.168.1.100,6,573,106,43338,80,FA,60563.0,,46
1779557777.477137,192.168.1.31,192.168.1.100,6,250,103,52749,3306,FA,12265.0,,46
1779557777.525254,192.168.1.42,192.168.1.100,6,711,92,57792,8443,S,47947.0,,46
1779557777.653252,192.168.1.51,192.168.1.100,6,219,123,51559,80,A,57271.0,,46
1779557777.696919,192.168.1.27,192.168.1.100,6,194,127,47318,8443,A,19865.0,,46
1779557777.775818,192.168.1.20,192.168.1.100,6,270,77,37506,443,FA,41097.0,,46
1779557777.871961,192.168.1.40,192.168.1.100,6,268,122,48290,22,A,58765.0,,46
1779557777.874063,192.168.1.47,192.168.1.100,6,333,119,30335,22,S,37098.0,,46
1779557777.884934,192.168.1.6,192.168.1.100,6,390,116,38166,80,SA,61392.0,,46
1779557777.945617,192.168.1.13,192.168.1.100,6,162,71,45970,8080,FA,57056.0,,46
1779557777.98217,192.168.1.42,192.168.1.100,6,187,73,52051,8080,A,46672.0,,46
1779557778.004027,192.168.1.24,192.168.1.100,17,456,111,44536,8443,,,,46
1779557778.046911,192.168.1.30,192.168.1.100,6,348,77,39647,443,S,17329.0,,46
1779557778.064167,192.168.1.15,192.168.1.100,17,358,125,35042,3306,,,,46
1779557778.220915,192.168.1.42,192.168.1.100,6,239,120,32986,3306,A,44412.0,,47
1779557778.238699,192.168.1.27,192.168.1.100,6,654,113,56749,53,S,39456.0,,47
1779557778.247399,192.168.1.45,192.168.1.100,6,320,83,30861,8080,SA,30893.0,,47
1779557778.264372,192.168.1.13,192.168.1.100,17,460,90,55333,80,,,,47
1779557778.333972,192.168.1.47,192.168.1.100,1,40,83,34388,443,,,,47
1779557778.351507,192.168.1.27,192.168.1.100,1,40,106,43965,53,,,,47
1779557778.404543,192.168.1.6,192.168.1.100,17,165,65,53282,8080,,,,47
1779557778.40669,192.168.1.34,192.168.1.100,17,104,122,34985,8443,,,,47
1779557778.529316,192.168.1.8,192.168.1.100,6,606,65,36158,3306,S,53281.0,,47
1779557778.625584,192.168.1.34,192.168.1.100,6,40,120,34980,8443,SA,38374.0,,47
1779557778.759823,192.168.1.26,192.168.1.100,6,227,102,39134,3306,A,50258.0,,47
1779557778.778302,192.168.1.6,192.168.1.100,1,83,116,30631,22,,,,47
1779557778.841218,192.168.1.34,192.168.1.100,17,344,103,48579,22,,,,47
1779557778.876869,192.168.1.41,192.168.1.100,17,414,70,47297,53,,,,47
1779557778.878577,192.168.1.12,192.168.1.100,1,680,124,49867,80,,,,47
1779557778.884325,192.168.1.40,192.168.1.100,6,40,78,35602,8443,SA,29057.0,,47
1779557778.998676,192.168.1.25,192.168.1.100,6,442,94,38837,8080,FA,21212.0,,47
1779557779.02555,192.168.1.4,192.168.1.100,6,373,80,51745,8080,A,46729.0,,47
1779557779.02569,192.168.1.6,192.168.1.100,6,873,78,47354,443,A,29628.0,,47
1779557779.095618,192.168.1.49,192.168.1.100,6,539,124,33201,22,A,10768.0,,47
1779557779.133684,192.168.1.8,192.168.1.100,6,549,97,54823,3306,A,20444.0,,47
1779557779.144368,192.168.1.24,192.168.1.100,6,490,90,47503,22,A,42182.0,,47
1779557779.256494,192.168.1.24,192.168.1.100,6,436,114,37565,443,SA,39349.0,,47
1779557779.304171,192.168.1.10,192.168.1.100,6,289,120,36177,8080,A,11622.0,,47
1779557779.305756,192.168.1.8,192.168.1.100,6,768,122,57927,443,A,22424.0,,47
1779557779.390915,192.168.1.6,192.168.1.100,6,158,96,53921,3306,A,47550.0,,47
1779557779.407826,192.168.1.35,192.168.1.100,1,66,96,42603,443,,,,47
1779557779.412584,192.168.1.37,192.168.1.100,17,218,107,53599,443,,,,47
1779557779.422616,192.168.1.10,192.168.1.100,6,183,76,30062,8080,A,56851.0,,47
1779557779.453795,192.168.1.48,192.168.1.100,6,286,76,57319,3306,FA,56230.0,,47
1779557779.491481,192.168.1.19,192.168.1.100,6,517,108,56303,8080,A,46762.0,,47
1779557779.585528,192.168.1.50,192.168.1.100,6,509,68,58024,8080,A,11683.0,,47
1779557779.587732,192.168.1.26,192.168.1.100,6,253,82,55865,22,SA,17197.0,,47
1779557779.638843,192.168.1.29,192.168.1.100,6,357,99,31936,443,SA,12790.0,,47
1779557779.662266,192.168.1.36,192.168.1.100,6,40,127,51747,443,A,63786.0,,47
1779557779.6773,192.168.1.32,192.168.1.100,17,699,94,58917,22,,,,47
1779557779.711427,192.168.1.46,192.168.1.100,6,40,122,42085,8080,FA,16642.0,,47
1779557779.847406,192.168.1.32,192.168.1.100,6,492,102,52139,53,A,61330.0,,47
1779557779.849425,192.168.1.31,192.168.1.100,6,40,69,32565,443,A,63013.0,,47
1779557779.852039,192.168.1.19,192.168.1.100,6,572,125,44979,8443,A,55802.0,,47
1779557779.884859,192.168.1.3,192.168.1.100,17,512,68,40026,3306,,,,47
1779557779.893127,192.168.1.25,192.168.1.100,6,386,75,42008,8080,S,52461.0,,47
1779557779.939961,192.168.1.15,192.168.1.100,6,488,74,58047,8443,SA,38386.0,,47
1779557780.039616,192.168.1.46,192.168.1.100,6,917,111,53150,443,A,28711.0,,47
1779557780.077834,192.168.1.27,192.168.1.100,6,793,92,59840,80,A,28261.0,,47
1779557780.206681,192.168.1.38,192.168.1.100,6,40,114,58484,80,PA,8712.0,,48
1779557780.457166,192.168.1.23,192.168.1.100,1,619,114,40303,80,,,,48
1779557780.488044,192.168.1.50,192.168.1.100,17,331,124,55114,53,,,,48
1779557780.536089,192.168.1.48,192.168.1.100,17,257,96,42054,3306,,,,48
1779557780.590257,192.168.1.28,192.168.1.100,17,678,100,37687,8080,,,,48
1779557780.622757,192.168.1.6,192.168.1.100,6,585,72,35298,8443,FA,40596.0,,48
1779557780.690457,192.168.1.38,192.168.1.100,6,399,80,47145,3306,A,25997.0,,48
1779557780.714538,192.168.1.6,192.168.1.100,17,299,76,45392,443,,,,48
1779557780.73946,192.168.1.20,192.168.1.100,6,587,86,45960,3306,FA,64251.0,,48
1779557780.746078,192.168.1.38,192.168.1.100,17,219,110,44475,8443,,,,48
1779557780.826044,192.168.1.21,192.168.1.100,17,232,69,58987,8443,,,,48
1779557780.838076,192.168.1.44,192.168.1.100,6,40,111,45211,443,PA,60146.0,,48
1779557780.852903,192.168.1.34,192.168.1.100,17,267,68,46340,443,,,,48
1779557780.882163,192.168.1.17,192.168.1.100,17,625,98,53360,53,,,,48
1779557780.896451,192.168.1.2,192.168.1.100,6,211,75,40421,80,S,21096.0,,48
1779557780.929137,192.168.1.6,192.168.1.100,6,347,67,41447,443,A,44279.0,,48
1779557780.951012,192.168.1.25,192.168.1.100,6,287,101,49095,53,S,26979.0,,48
1779557781.009894,192.168.1.49,192.168.1.100,6,239,78,49912,443,S,37685.0,,48
1779557781.041245,192.168.1.34,192.168.1.100,6,476,79,49403,443,A,64313.0,,48
1779557781.107543,192.168.1.13,192.168.1.100,6,185,79,35848,80,A,24266.0,,48
1779557781.121833,192.168.1.12,192.168.1.100,6,119,113,53525,3306,A,29535.0,,48
1779557781.141809,192.168.1.13,192.168.1.100,17,457,85,50812,53,,,,48
1779557781.149022,192.168.1.11,192.168.1.100,6,242,105,44054,80,PA,64476.0,,48
1779557781.207867,192.168.1.44,192.168.1.100,6,323,78,33246,8443,PA,39227.0,,48
1779557781.24073,192.168.1.18,192.168.1.100,6,262,105,43308,8080,SA,46267.0,,48
1779557781.287609,192.168.1.48,192.168.1.100,17,121,78,39906,80,,,,48
1779557781.31355,192.168.1.19,192.168.1.100,6,632,100,45639,443,A,44576.0,,48
1779557781.363723,192.168.1.12,192.168.1.100,6,482,66,53709,8080,S,18537.0,,48
1779557781.39208,192.168.1.41,192.168.1.100,6,657,97,59055,443,FA,23329.0,,48
1779557781.405675,192.168.1.5,192.168.1.100,6,617,98,32595,8443,SA,64705.0,,48
1779557781.481328,192.168.1.26,192.168.1.100,6,217,78,55796,22,S,29159.0,,48
1779557781.498025,192.168.1.44,192.168.1.100,1,709,86,59853,443,,,,48
1779557781.533731,192.168.1.37,192.168.1.100,6,309,79,51114,53,SA,54368.0,,48
1779557781.663294,192.168.1.22,192.168.1.100,6,393,127,56645,8080,A,9359.0,,48
1779557781.715399,192.168.1.20,192.168.1.100,17,461,73,59302,3306,,,,48
1779557781.741955,192.168.1.9,192.168.1.100,6,483,104,36401,80,SA,23842.0,,48
1779557781.786561,192.168.1.11,192.168.1.100,6,247,126,32990,8443,FA,59063.0,,48
1779557781.794204,192.168.1.40,192.168.1.100,17,399,86,51723,8080,,,,48
1779557781.847854,192.168.1.45,192.168.1.100,6,453,105,48923,443,FA,12115.0,,48
1779557781.979631,192.168.1.38,192.168.1.100,6,40,67,49736,3306,PA,36380.0,,48
1779557782.124087,192.168.1.19,192.168.1.100,1,428,108,58732,3306,,,,49
1779557782.240109,192.168.1.8,192.168.1.100,6,428,83,57853,53,FA,55725.0,,49
1779557782.250843,192.168.1.44,192.168.1.100,6,838,119,35538,53,S,14781.0,,49
1779557782.349866,192.168.1.18,192.168.1.100,6,542,64,30976,8443,A,47192.0,,49
1779557782.375743,192.168.1.32,192.168.1.100,6,593,103,42307,22,PA,61964.0,,49
1779557782.392524,192.168.1.9,192.168.1.100,1,526,79,34165,443,,,,49
1779557782.395821,192.168.1.20,192.168.1.100,6,229,94,51514,8443,A,31836.0,,49
1779557782.437089,192.168.1.9,192.168.1.100,6,506,118,52286,3306,SA,12133.0,,49
1779557782.440619,192.168.1.48,192.168.1.100,6,293,110,49046,80,A,36776.0,,49
1779557782.600644,192.168.1.46,192.168.1.100,6,258,122,40499,80,A,28598.0,,49
1779557782.667563,192.168.1.25,192.168.1.100,17,505,65,47927,80,,,,49
1779557782.668162,192.168.1.14,192.168.1.100,6,635,80,32429,8443,A,13489.0,,49
1779557782.727944,192.168.1.21,192.168.1.100,6,372,74,54243,3306,A,49410.0,,49
1779557782.76219,192.168.1.43,192.168.1.100,17,409,117,52387,22,,,,49
1779557782.763518,192.168.1.23,192.168.1.100,1,230,119,33052,8443,,,,49
1779557782.841058,192.168.1.7,192.168.1.100,6,718,69,54582,53,S,57505.0,,49
1779557782.858109,192.168.1.12,192.168.1.100,6,560,73,56163,53,PA,44760.0,,49
1779557783.004506,192.168.1.43,192.168.1.100,6,406,108,54777,22,S,20740.0,,49
1779557783.02151,192.168.1.44,192.168.1.100,6,445,123,47465,80,A,9099.0,,49
1779557783.065143,192.168.1.42,192.168.1.100,17,437,90,50254,3306,,,,49
1779557783.127036,192.168.1.19,192.168.1.100,6,229,105,30390,80,PA,19930.0,,49
1779557783.181244,192.168.1.27,192.168.1.100,6,100,105,33648,22,A,17725.0,,49
1779557783.364811,192.168.1.7,192.168.1.100,6,186,116,37945,80,A,22991.0,,49
1779557783.374308,192.168.1.41,192.168.1.100,6,350,118,30854,8080,FA,38429.0,,49
1779557783.384125,192.168.1.5,192.168.1.100,6,703,78,45511,443,S,61904.0,,49
1779557783.449306,192.168.1.2,192.168.1.100,6,167,122,40181,8443,SA,16498.0,,49
1779557783.527803,192.168.1.31,192.168.1.100,1,553,87,43701,53,,,,49
1779557783.5698,192.168.1.17,192.168.1.100,6,276,73,42013,53,A,51543.0,,49
1779557783.644851,192.168.1.36,192.168.1.100,6,463,107,51768,3306,SA,29311.0,,49
1779557783.691754,192.168.1.6,192.168.1.100,6,482,105,48531,22,FA,20870.0,,49
1779557783.776569,192.168.1.2,192.168.1.100,6,332,112,42965,8443,PA,63280.0,,49
1779557783.810374,192.168.1.33,192.168.1.100,6,542,72,35360,443,PA,44755.0,,49
1779557783.836046,192.168.1.3,192.168.1.100,17,151,83,58057,22,,,,49
1779557783.866243,192.168.1.40,192.168.1.100,6,490,88,39976,53,S,50237.0,,49
1779557783.940012,192.168.1.12,192.168.1.100,6,220,77,31508,3306,FA,17386.0,,49
1779557783.966835,192.168.1.35,192.168.1.100,6,586,96,46864,8080,PA,28364.0,,49
1779557783.987979,192.168.1.16,192.168.1.100,17,162,111,41729,8080,,,,49
1779557784.042473,192.168.1.20,192.168.1.100,17,560,120,53348,8080,,,,49
1779557784.097441,192.168.1.26,192.168.1.100,6,40,81,32279,22,SA,61285.0,,50
1779557784.180596,192.168.1.27,192.168.1.100,17,312,85,37540,8080,,,,50
1779557784.423492,192.168.1.17,192.168.1.100,6,632,67,33852,80,A,34935.0,,50
1779557784.446621,192.168.1.6,192.168.1.100,17,318,66,41431,8080,,,,50
1779557784.536116,192.168.1.14,192.168.1.100,6,703,82,33927,8443,PA,9916.0,,50
1779557784.593105,192.168.1.50,192.168.1.100,17,614,75,35464,8080,,,,50
1779557784.795731,192.168.1.25,192.168.1.100,6,487,114,55044,8443,A,18150.0,,50
1779557784.838895,192.168.1.22,192.168.1.100,6,167,78,41402,8080,A,16795.0,,50
1779557784.873147,192.168.1.17,192.168.1.100,17,298,117,51320,8080,,,,50
1779557784.899149,192.168.1.32,192.168.1.100,6,471,112,51728,80,A,63793.0,,50
1779557784.899971,192.168.1.6,192.168.1.100,6,283,113,53581,22,SA,24103.0,,50
1779557784.928318,192.168.1.23,192.168.1.100,6,658,73,47300,80,S,18269.0,,50
1779557784.94595,192.168.1.18,192.168.1.100,6,462,72,37480,80,A,33916.0,,50
1779557784.959125,192.168.1.11,192.168.1.100,17,504,67,42472,8080,,,,50
1779557785.001386,192.168.1.31,192.168.1.100,6,359,93,39094,22,PA,41259.0,,50
1779557785.039556,192.168.1.45,192.168.1.100,6,40,71,30610,8443,FA,30575.0,,50
1779557785.092039,192.168.1.11,192.168.1.100,17,427,101,49723,80,,,,50
1779557785.140354,192.168.1.38,192.168.1.100,6,522,119,33948,443,A,56149.0,,50
1779557785.173032,192.168.1.35,192.168.1.100,6,301,93,38680,443,A,15757.0,,50
1779557785.192369,192.168.1.29,192.168.1.100,6,636,89,35109,443,FA,42428.0,,50
1779557785.204699,192.168.1.24,192.168.1.100,6,262,117,41272,22,SA,53272.0,,50
1779557785.246505,192.168.1.2,192.168.1.100,17,325,106,31290,443,,,,50
1779557785.262067,192.168.1.37,192.168.1.100,6,376,64,36575,22,A,34690.0,,50
1779557785.264827,192.168.1.32,192.168.1.100,6,426,71,42546,22,S,11378.0,,50
1779557785.321994,192.168.1.46,192.168.1.100,17,280,113,37670,8080,,,,50
1779557785.509424,192.168.1.4,192.168.1.100,6,174,121,58165,22,A,33618.0,,50
1779557785.521996,192.168.1.38,192.168.1.100,6,615,82,43222,3306,S,36326.0,,50
1779557785.624561,192.168.1.10,192.168.1.100,17,513,92,32163,53,,,,50
1779557785.672033,192.168.1.12,192.168.1.100,6,468,101,46063,8443,A,57560.0,,50
1779557785.676252,192.168.1.24,192.168.1.100,6,215,64,57709,443,A,13689.0,,50
1779557785.865323,192.168.1.42,192.168.1.100,6,309,111,39791,443,A,56547.0,,50
1779557785.917568,192.168.1.31,192.168.1.100,6,764,66,38545,8443,S,45404.0,,50
1779557785.946142,192.168.1.23,192.168.1.100,6,385,67,52542,443,PA,22268.0,,50
1779557786.077808,192.168.1.36,192.168.1.100,6,668,105,44244,3306,A,54154.0,,50
1779557786.107044,192.168.1.10,192.168.1.100,6,519,76,39268,8443,A,11360.0,,51
1779557786.202456,192.168.1.24,192.168.1.100,6,189,85,46326,3306,SA,8900.0,,51
1779557786.213142,192.168.1.7,192.168.1.100,1,309,88,33702,443,,,,51
1779557786.298765,192.168.1.50,192.168.1.100,6,187,73,58463,80,A,59766.0,,51
1779557786.318052,192.168.1.38,192.168.1.100,6,577,107,36176,22,SA,25952.0,,51
1779557786.394333,192.168.1.30,192.168.1.100,6,277,91,56887,8443,A,45962.0,,51
1779557786.520128,192.168.1.15,192.168.1.100,6,461,79,34691,443,S,54225.0,,51
1779557786.536919,192.168.1.33,192.168.1.100,6,439,98,38406,53,SA,27966.0,,51
1779557786.596153,192.168.1.6,192.168.1.100,6,378,76,47687,443,S,8283.0,,51
1779557786.616781,192.168.1.3,192.168.1.100,6,885,91,42580,8443,A,20827.0,,51
1779557786.793295,192.168.1.44,192.168.1.100,17,663,74,31942,8080,,,,51
1779557786.833806,192.168.1.26,192.168.1.100,6,239,124,53283,3306,A,18117.0,,51
1779557786.863004,192.168.1.26,192.168.1.100,6,504,105,43041,3306,A,50544.0,,51
1779557786.868959,192.168.1.51,192.168.1.100,6,351,125,37752,443,A,62284.0,,51
1779557786.895895,192.168.1.7,192.168.1.100,6,179,123,56480,53,S,18411.0,,51
1779557786.91493,192.168.1.2,192.168.1.100,6,92,117,42886,53,SA,35702.0,,51
1779557786.945115,192.168.1.39,192.168.1.100,1,753,94,37209,8443,,,,51
1779557787.007746,192.168.1.36,192.168.1.100,6,337,124,50264,8080,A,25681.0,,51
1779557787.016271,192.168.1.35,192.168.1.100,6,445,107,33452,53,A,41611.0,,51
